dates,state,cum_positive_cases,cum_positivity_rate,cum_recovered,cum_deceased,daily_deceased,daily_positive_cases,daily_positivity_rate,daily_positive_cases_ma,daily_positivity_rate_ma,daily_tests,cum_tested,test_per_million,daily_cases_per_million,daily_tests_per_million,daily_tests_ma,daily_deceased_ma
23 July,India,1288114,8.349104268361057,817492,30645,755,48443,13.730970150311366,40355.71428571428,11.993027240631521,352801,15428170,11250.266933851486,35.32477805705845,257.2635266872052,336493.14285714284,720.8571428571429
24 July,India,1337002,8.435839886610367,850006,31408,763,48888,11.615165669592157,42364.857142857145,12.278011332631703,420898,15849068,11557.186993192563,35.64927336567664,306.9200593410769,345046.5714285714,733.2857142857143
25 July,India,1387074,8.514184629850071,887131,32111,703,50072,11.32177007798527,44173.57142857143,12.371262295646023,442263,16291331,11879.686473362017,36.512649647483244,322.49948016945365,357066.0,756.1428571428571
26 July,India,1436006,8.544194871564807,918643,32815,704,48932,9.492659155104448,45416.0,11.523164165363307,515472,16806803,12255.570171618278,35.68135829506811,375.88369825626063,394127.85714285716,760.2857142857143
27 July,India,1482490,8.552061349123457,952997,33457,642,46484,8.80242083615802,46798.57142857143,11.09127831900384,528082,17334885,12640.649118956953,33.8962694961977,385.07894733867727,421940.28571428574,766.8571428571429
28 July,India,1532121,8.634712862113624,988680,34231,774,49631,12.139022391801495,48293.0,11.196729988202149,408855,17743740,12938.787387283,36.19107115062791,298.13826832604576,431313.4285714286,781.5714285714286
29 July,India,1584600,8.711196939129701,1021566,35006,775,52479,11.749678713600602,49275.57142857143,11.073115906739394,446642,18190382,13264.480047129844,38.26784112578434,325.6926598468448,445001.85714285716,730.8571428571429
30 July,India,1639568,8.70583874980951,1058991,35790,784,54968,8.554159119062291,50207.71428571428,10.322309680451127,642588,18832970,13733.057106398037,40.08282724522406,468.57705926819307,486400.0,735.0
31 July,India,1697054,8.766382010241514,1095545,36554,764,57486,10.935362923705842,51436.0,10.259087169986474,525689,19358659,14116.391071099584,41.91896024994452,383.33396470154617,501370.14285714284,735.1428571428571
01 August,India,1752171,8.839602153807082,1146913,37408,854,55117,11.899898957622653,52156.71428571428,10.34122645517632,463172,19821831,14454.137455556449,40.1914784833906,337.7463844568643,504357.14285714284,756.7142857142857
02 August,India,1804843,8.93360236457634,1187268,38168,760,52672,13.823692284273818,52691.0,10.860748721678537,381027,20202858,14731.983464448276,38.40857729334234,277.84600889182775,485150.71428571426,764.7142857142857
03 August,India,1855331,8.89217939347464,1230338,38974,806,50488,7.6278305221999965,53263.0,10.562471935895566,661892,20864750,15214.637057284031,36.8159980708207,482.6535928357561,504266.4285714286,788.1428571428571
04 August,India,1906613,8.874405720019576,1281558,39823,849,51282,8.275935525101186,53498.857142857145,10.011383011883993,619652,21484402,15666.489117903984,37.39498520574844,451.852060619953,534380.2857142857,798.8571428571429
05 August,India,1963239,8.863641196529867,1327141,40742,919,56626,8.515841064502691,54091.28571428572,9.564080951379008,664949,22149351,16151.371884129507,41.29184572092959,484.882766225522,565567.0,819.4285714285714
06 August,India,2025409,8.887897448494941,1377282,41641,899,62170,9.728625035600164,55120.142857142855,9.754734196570126,639042,22788393,16617.363189769923,45.33454682425374,465.9913056404176,565060.4285714285,835.8571428571429
07 August,India,2086864,8.923114300571028,1427669,42577,936,61455,10.263403131043559,55687.142857142855,9.676277494022607,598778,23387171,17053.99386820539,44.81316672164249,436.63067843546736,575501.7142857143,860.4285714285714
08 August,India,2152020,8.927122873527862,1479804,43452,875,65156,9.057445187693574,57121.28571428572,9.332009865792363,719364,24106535,17578.556212449923,47.51194680522884,524.5623442445307,612100.5714285715,863.4285714285714
09 August,India,2214137,9.006576672099294,1534278,44465,1013,62117,13.021803980101588,58470.57142857143,9.343118679663068,477023,24583558,17926.40278683863,45.29589906839585,347.8465743887083,625814.2857142857,899.5714285714286
10 August,India,2267153,8.967512976108392,1581640,45352,887,53016,7.592261094960547,58831.71428571428,9.323361175142594,698290,25281848,18435.597908310534,38.65942310494831,509.195121471902,631014.0,911.1428571428571
11 August,India,2328405,8.950138066845826,1638101,46187,835,61252,8.351228238091537,60256.0,9.30924243444176,733449,26015297,18970.431075975033,44.66513852467734,534.8331676645018,647270.7142857143,909.1428571428571
12 August,India,2395471,8.923112717394316,1695860,47137,950,67066,8.076436281221739,61747.42857142857,9.203598464079558,830391,26845688,19575.954635118334,48.90472442199455,605.5235591432988,670905.2857142857,913.5714285714286
13 August,India,2459612,8.881256062593991,1750636,48143,1006,64141,7.557309291080299,62029.0,8.85040693857326,848728,27694416,20194.849588585523,46.771805820403074,618.8949534671905,700860.4285714285,928.8571428571429
14 August,India,2525222,8.84085565657363,1807556,49132,989,65610,7.552847484513842,62622.57142857143,8.469173813216733,868679,28563095,20828.29286992292,47.84300494031346,633.4432813373961,739417.7142857143,936.4285714285714
15 August,India,2589208,8.83396191356835,1860672,50084,952,63986,8.570226946402931,62455.42857142857,8.402342572832552,746608,29309703,21372.721619084292,46.65877936459225,544.428749161371,743309.7142857143,947.4285714285714
16 August,India,2647304,8.8121858501934,1918076,51036,952,58096,7.939898619237198,61881.0,7.936598384489694,731697,30041400,21906.27722319666,42.36377404378069,533.5556041123691,779691.7142857143,938.7142857142857
17 August,India,2701602,8.731388607782797,1976248,51916,880,54298,6.034022919018874,62064.142857142855,7.676569455222942,899864,30941264,22562.460698240255,39.594261274944984,656.1834750435945,808488.0,937.7142857142857
18 August,India,2766626,8.715764106624302,2036703,53015,1099,65024,8.112606329489793,62603.0,7.651194197802352,801518,31742782,23146.929980876288,47.415692017054454,584.4692826360337,818212.1428571428,975.4285714285714
19 August,India,2835822,8.682526928239003,2096068,53994,979,69196,7.533833440395441,62907.28571428572,7.571939712124224,918470,32661252,23816.681005834827,50.45792668571758,669.7510249585384,830794.8571428572,979.5714285714286
20 August,India,2904340,8.678158881176836,2157941,54975,981,68518,8.501150765833112,63532.57142857143,7.7038245253057385,805985,33467237,24404.407638007033,49.96352709191279,587.7266321722077,824688.7142857143,976.0
21 August,India,2973369,8.620691504726455,2220799,55928,953,69029,6.742193085611367,64021.0,7.559862739031757,1023836,34491073,25150.991860016955,50.336149794618166,746.5842220099188,846854.0,970.8571428571429
22 August,India,3043436,8.623532325254688,2279900,56846,918,70067,8.745835658125163,64889.71428571428,7.592590209104295,801147,35292220,25735.190608361983,51.09306244708038,584.1987483450283,854645.2857142857,966.0
23 August,India,3105185,8.649025544078338,2336796,57692,846,61749,10.124164435488764,65411.57142857143,7.812686356681762,609917,35902137,26179.943878354075,45.02755238621271,444.75326999209216,837248.1428571428,950.8571428571429
24 August,India,3164881,8.593793445770988,2403101,58546,854,59696,6.450950579381726,66182.71428571429,7.870520752070586,925383,36827520,26854.735883241774,43.53049874892474,674.7920048877015,840893.7142857143,947.1428571428571
25 August,India,3231754,8.583331261703382,2467252,59612,1066,66873,8.1157341333411,66446.85714285714,7.87187771314648,823992,37651512,27455.593272767437,48.763988254436555,600.8573895256633,844104.2857142857,942.4285714285714
26 August,India,3307749,8.5745159424738,2523443,60629,1017,75995,8.215693439337166,67418.14285714286,7.978130455172032,924998,38576510,28130.104534522965,55.415777479639104,674.5112617555262,845036.8571428572,947.8571428571429
27 August,India,3384576,8.573354859667123,2583063,61695,1066,76827,8.523661489918322,68605.14285714286,7.98980336608042,901338,39477848,28787.362854701172,56.02247432631401,657.2583201782085,858658.7142857143,960.0
28 August,India,3461233,8.566007110371475,2647538,62714,1019,76657,8.253684209392944,69694.85714285714,8.247164753963123,928761,40406609,29464.61810712261,55.898509826392456,677.2552524214368,845076.5714285715,969.4285714285714
29 August,India,3539712,8.537318691428384,2712520,63657,943,78479,7.438577401336648,70896.57142857143,8.044132540259888,1055027,41461636,30233.946898056372,57.22711758437525,769.3287909337615,881345.1428571428,973.0
30 August,India,3619169,8.554354629727195,2772928,64617,960,79457,9.38899510562723,73426.28571428571,8.02375730531987,846278,42307914,30851.05530431881,57.940278060394554,617.1084062624386,915111.0,989.2857142857143
30 January,Maharashtra,,,,,,,,,,,,,,,,
31 January,Maharashtra,,,,,,,,,,,,,,,,
01 February,Maharashtra,,,,,,,,,,,,,,,,
02 February,Maharashtra,,,,,,,,,,,,,,,,
03 February,Maharashtra,,,,,,,,,,,,,,,,
04 February,Maharashtra,,,,,,,,,,,,,,,,
05 February,Maharashtra,,,,,,,,,,,,,,,,
06 February,Maharashtra,,,,,,,,,,,,,,,,
07 February,Maharashtra,,,,,,,,,,,,,,,,
08 February,Maharashtra,,,,,,,,,,,,,,,,
09 February,Maharashtra,,,,,,,,,,,,,,,,
10 February,Maharashtra,,,,,,,,,,,,,,,,
11 February,Maharashtra,,,,,,,,,,,,,,,,
12 February,Maharashtra,,,,,,,,,,,,,,,,
13 February,Maharashtra,,,,,,,,,,,,,,,,
14 February,Maharashtra,,,,,,,,,,,,,,,,
15 February,Maharashtra,,,,,,,,,,,,,,,,
16 February,Maharashtra,,,,,,,,,,,,,,,,
17 February,Maharashtra,,,,,,,,,,,,,,,,
18 February,Maharashtra,,,,,,,,,,,,,,,,
19 February,Maharashtra,,,,,,,,,,,,,,,,
20 February,Maharashtra,,,,,,,,,,,,,,,,
21 February,Maharashtra,,,,,,,,,,,,,,,,
22 February,Maharashtra,,,,,,,,,,,,,,,,
23 February,Maharashtra,,,,,,,,,,,,,,,,
24 February,Maharashtra,,,,,,,,,,,,,,,,
25 February,Maharashtra,,,,,,,,,,,,,,,,
26 February,Maharashtra,,,,,,,,,,,,,,,,
27 February,Maharashtra,,,,,,,,,,,,,,,,
28 February,Maharashtra,,,,,,,,,,,,,,,,
29 February,Maharashtra,,,,,,,,,,,,,,,,
01 March,Maharashtra,,,,,,,,,,,,,,,,
02 March,Maharashtra,,,,,,,,,,,,,,,,
03 March,Maharashtra,,,,,,,,,,,,,,,,
04 March,Maharashtra,,,,,,,,,,,,,,,,
05 March,Maharashtra,,,,,,,,,,,,,,,,
06 March,Maharashtra,,,,,,,,,,,,,,,,
07 March,Maharashtra,,,,,,,,,,,,,,,,
08 March,Maharashtra,,,,,,,,,,,,,,,,
09 March,Maharashtra,2,,,,,2,,2.0,,,,,0.016241119163178285,,,
10 March,Maharashtra,5,,,,,3,,2.5,,,,,0.024361678744767426,,,
11 March,Maharashtra,11,,,,,6,,3.6666666666666665,,,,,0.04872335748953485,,,
12 March,Maharashtra,14,,,,,3,,3.5,,,,,0.024361678744767426,,,
13 March,Maharashtra,17,,,,,3,,3.4,,,,,0.024361678744767426,,,
14 March,Maharashtra,26,,,,,9,,4.333333333333333,,,,,0.07308503623430228,,,
15 March,Maharashtra,32,,,,,6,,4.571428571428571,,,,,0.04872335748953485,,,
16 March,Maharashtra,39,,,,,7,,5.285714285714286,,,,,0.056843917071123996,,,
17 March,Maharashtra,41,,,,,2,,5.142857142857143,,,,,0.016241119163178285,,,
18 March,Maharashtra,45,,,,,4,,4.857142857142857,,,,,0.03248223832635657,,,
19 March,Maharashtra,48,,,,,3,,4.857142857142857,,,,,0.024361678744767426,,,
20 March,Maharashtra,52,,,,,4,,5.0,,,,,0.03248223832635657,,,
21 March,Maharashtra,64,,,,,12,,5.428571428571429,,,,,0.0974467149790697,,,
22 March,Maharashtra,74,,,,,10,,6.0,,,,,0.08120559581589142,,,
23 March,Maharashtra,89,,,,,15,,7.142857142857143,,,,,0.12180839372383713,,,
24 March,Maharashtra,107,,,,,18,,9.428571428571429,,,,,0.14617007246860456,,,
25 March,Maharashtra,122,,,,,15,,11.0,,,,,0.12180839372383713,,,
26 March,Maharashtra,125,,,,,3,,11.0,,,,,0.024361678744767426,,,
27 March,Maharashtra,153,,,,,28,,14.428571428571429,,,,,0.22737566828449599,,,
28 March,Maharashtra,181,,,,,28,,16.714285714285715,,,,,0.22737566828449599,,,
29 March,Maharashtra,203,,25,8,8,22,,18.428571428571427,,,,,0.17865231079496113,,,8.0
30 March,Maharashtra,220,,39,10,2,17,,18.714285714285715,,,,,0.13804951288701542,,,5.0
31 March,Maharashtra,302,,39,11,1,82,,27.857142857142858,,,,,0.6658858856903096,,,3.6666666666666665
01 April,Maharashtra,335,,39,16,5,33,,30.428571428571427,,,,,0.2679784661924417,,,4.0
02 April,Maharashtra,423,,42,21,5,88,,42.57142857142857,,,,,0.7146092431798445,,,4.2
03 April,Maharashtra,487,,50,26,5,64,,47.714285714285715,,,,,0.5197158132217051,,,4.333333333333333
04 April,Maharashtra,635,,52,32,6,148,,64.85714285714286,,,,,1.201842818075193,,,4.571428571428571
05 April,Maharashtra,747,4.666416791604198,56,45,13,112,0.6996501749125438,77.71428571428571,0.6996501749125438,16008,16008,129.993917782079,0.9095026731379839,129.993917782079,16008.0,5.285714285714286
06 April,Maharashtra,868,4.942208051016341,70,52,7,121,7.781350482315113,92.57142857142857,1.3266526219894095,1555,17563,142.6213879314501,0.9825877093722862,12.627470149371115,8781.5,6.0
07 April,Maharashtra,1018,4.87617952770992,79,64,12,150,4.526252263126132,102.28571428571429,1.8345547731953824,3314,20877,169.53292238483652,1.2180839372383714,26.911534453386416,6959.0,7.571428571428571
08 April,Maharashtra,1135,5.436604876179528,117,72,8,117,,114.28571428571429,1.8345547731953824,,20877,169.53292238483652,0.9501054710459296,,6959.0,8.0
09 April,Maharashtra,1364,6.533505771902093,125,97,25,229,,134.42857142857142,1.8345547731953824,,20877,169.53292238483652,1.8596081441839136,,6959.0,10.857142857142858
10 April,Maharashtra,1574,5.246666666666667,188,110,13,210,2.3018743834265045,155.28571428571428,1.9766666666666666,9123,30000,243.61678744767426,1.7053175121337198,74.08386506283775,7500.0,12.0
11 April,Maharashtra,1761,5.530605194560472,208,127,17,187,10.15752308527974,160.85714285714286,2.4496718067899876,1841,31841,258.56673763737984,1.5185446417571695,14.94995018970561,6368.2,13.571428571428571
12 April,Maharashtra,1982,5.556801614892901,217,149,22,221,5.774758296315652,176.42857142857142,4.521871820956257,3827,35668,289.6441191561215,1.7946436675312003,31.077381518741646,3932.0,14.857142857142858
13 April,Maharashtra,2334,5.875393329137823,229,160,11,352,8.676361843726891,209.42857142857142,5.053695514845231,4057,39725,322.58922937862866,2.858436972719378,32.94511022250715,4432.4,15.428571428571429
14 April,Maharashtra,2680,6.525285481239805,259,178,18,346,25.705794947994058,237.42857142857142,6.516787164504308,1346,41071,333.51950257544763,2.809713615229843,10.930273196818986,4038.8,16.285714285714285
15 April,Maharashtra,2916,6.459616321828896,295,187,9,236,5.797101449275362,254.42857142857142,6.396043684318978,4071,45142,366.57830063209707,1.9164520612550375,33.058798056649394,4044.1666666666665,16.428571428571427
16 April,Maharashtra,3201,6.291026296136158,300,194,7,285,4.965156794425087,262.42857142857144,6.122312947842026,5740,50882,413.1903126304187,2.3143594807529055,46.61201199832168,4286.428571428572,13.857142857142858
17 April,Maharashtra,3321,5.964653902798233,331,201,7,120,2.5020850708924103,249.57142857142858,6.803489368330867,4796,55678,452.1365163837203,0.974467149790697,38.946203753301525,3668.285714285714,13.0
18 April,Maharashtra,3648,6.063225077286175,365,211,10,327,7.286096256684492,269.57142857142856,6.661959399823478,4488,60166,488.58158778589234,2.6554229831796494,36.44507140217207,4046.4285714285716,12.0
19 April,Maharashtra,4200,6.287801664770345,507,223,12,552,8.32579185520362,316.85714285714283,7.125417630429196,6630,66796,542.4208978118284,4.482548889037206,53.83931002593601,4446.857142857143,10.571428571428571
20 April,Maharashtra,4666,6.542252632464492,572,232,9,466,10.298342541436464,333.14285714285717,7.380681098873275,4525,71321,579.1664299185192,3.7841807650205403,36.74553210669087,4513.714285714285,10.285714285714286
