dates,state,cum_positive_cases,cum_positivity_rate,cum_recovered,cum_deceased,daily_deceased,daily_positive_cases,daily_positivity_rate,daily_positive_cases_ma,daily_positivity_rate_ma,daily_tests,cum_tested,test_per_million,daily_cases_per_million,daily_tests_per_million,daily_tests_ma,daily_deceased_ma
15 August,India,2589208,8.83396191356835,1860672,50084,952,63986,8.570226946402931,62455.42857142857,8.402342572832552,746608,29309703,21372.721619084292,46.65877936459225,544.428749161371,743309.7142857143,947.4285714285714
16 August,India,2647304,8.8121858501934,1918076,51036,952,58096,7.939898619237198,61881.0,7.936598384489694,731697,30041400,21906.27722319666,42.36377404378069,533.5556041123691,779691.7142857143,938.7142857142857
17 August,India,2701602,8.731388607782797,1976248,51916,880,54298,6.034022919018874,62064.142857142855,7.676569455222942,899864,30941264,22562.460698240255,39.594261274944984,656.1834750435945,808488.0,937.7142857142857
18 August,India,2766626,8.715764106624302,2036703,53015,1099,65024,8.112606329489793,62603.0,7.651194197802352,801518,31742782,23146.929980876288,47.415692017054454,584.4692826360337,818212.1428571428,975.4285714285714
19 August,India,2835822,8.682526928239003,2096068,53994,979,69196,7.533833440395441,62907.28571428572,7.571939712124224,918470,32661252,23816.681005834827,50.45792668571758,669.7510249585384,830794.8571428572,979.5714285714286
20 August,India,2904340,8.678158881176836,2157941,54975,981,68518,8.501150765833112,63532.57142857143,7.7038245253057385,805985,33467237,24404.407638007033,49.96352709191279,587.7266321722077,824688.7142857143,976.0
30 January,Maharashtra,,,,,,,,,,,,,,,,
31 January,Maharashtra,,,,,,,,,,,,,,,,
01 February,Maharashtra,,,,,,,,,,,,,,,,
02 February,Maharashtra,,,,,,,,,,,,,,,,
03 February,Maharashtra,,,,,,,,,,,,,,,,
04 February,Maharashtra,,,,,,,,,,,,,,,,
05 February,Maharashtra,,,,,,,,,,,,,,,,
06 February,Maharashtra,,,,,,,,,,,,,,,,
07 February,Maharashtra,,,,,,,,,,,,,,,,
08 February,Maharashtra,,,,,,,,,,,,,,,,
09 February,Maharashtra,,,,,,,,,,,,,,,,
10 February,Maharashtra,,,,,,,,,,,,,,,,
11 February,Maharashtra,,,,,,,,,,,,,,,,
12 February,Maharashtra,,,,,,,,,,,,,,,,
13 February,Maharashtra,,,,,,,,,,,,,,,,
14 February,Maharashtra,,,,,,,,,,,,,,,,
15 February,Maharashtra,,,,,,,,,,,,,,,,
16 February,Maharashtra,,,,,,,,,,,,,,,,
17 February,Maharashtra,,,,,,,,,,,,,,,,
18 February,Maharashtra,,,,,,,,,,,,,,,,
19 February,Maharashtra,,,,,,,,,,,,,,,,
20 February,Maharashtra,,,,,,,,,,,,,,,,
21 February,Maharashtra,,,,,,,,,,,,,,,,
22 February,Maharashtra,,,,,,,,,,,,,,,,
23 February,Maharashtra,,,,,,,,,,,,,,,,
24 February,Maharashtra,,,,,,,,,,,,,,,,
25 February,Maharashtra,,,,,,,,,,,,,,,,
26 February,Maharashtra,,,,,,,,,,,,,,,,
27 February,Maharashtra,,,,,,,,,,,,,,,,
28 February,Maharashtra,,,,,,,,,,,,,,,,
29 February,Maharashtra,,,,,,,,,,,,,,,,
01 March,Maharashtra,,,,,,,,,,,,,,,,
02 March,Maharashtra,,,,,,,,,,,,,,,,
03 March,Maharashtra,,,,,,,,,,,,,,,,
04 March,Maharashtra,,,,,,,,,,,,,,,,
05 March,Maharashtra,,,,,,,,,,,,,,,,
06 March,Maharashtra,,,,,,,,,,,,,,,,
07 March,Maharashtra,,,,,,,,,,,,,,,,
08 March,Maharashtra,,,,,,,,,,,,,,,,
09 March,Maharashtra,2,,,,,2,,2.0,,,,,,,,
10 March,Maharashtra,5,,,,,3,,2.5,,,,,,,,
11 March,Maharashtra,11,,,,,6,,3.6666666666666665,,,,,,,,
12 March,Maharashtra,14,,,,,3,,3.5,,,,,,,,
13 March,Maharashtra,17,,,,,3,,3.4,,,,,,,6500.0,1.0
14 March,Maharashtra,26,,,,,9,,4.333333333333333,,,,,,,6500.0,1.0
15 March,Maharashtra,32,,,,,6,,4.571428571428571,,,,,,,6500.0,1.0
16 March,Maharashtra,39,,,,,7,,5.285714285714286,,,,,,,6500.0,1.0
17 March,Maharashtra,41,,,,,2,,5.142857142857143,,,,,,,6500.0,1.0
18 March,Maharashtra,45,,,,,4,,4.857142857142857,,,,,,,6562.5,1.0
19 March,Maharashtra,48,,,,,3,,4.857142857142857,,,,,,,4725.0,1.0
20 March,Maharashtra,52,,,,,4,,5.0,,,,,,,2968.0,
21 March,Maharashtra,64,,,,,12,,5.428571428571429,,,,,,,2602.75,
22 March,Maharashtra,74,,,,,10,,6.0,,,,,,,2325.4,
23 March,Maharashtra,89,,,,,15,,7.142857142857143,,,,,,,2367.8333333333335,
24 March,Maharashtra,107,,,,,18,,9.428571428571429,,,,,,,2313.4285714285716,
25 March,Maharashtra,122,,,,,15,,11.0,,,,,,,1717.0,
26 March,Maharashtra,125,,,,,3,,11.0,,,,,,,1930.4285714285713,1.0
27 March,Maharashtra,153,,,,,28,,14.428571428571429,,,,,,,2047.3333333333333,1.0
28 March,Maharashtra,181,,,,,28,,16.714285714285715,,,,,,,2155.4,1.0
29 March,Maharashtra,203,,25,8,8,22,,18.428571428571427,,,,,,,2390.25,8.0
30 March,Maharashtra,220,,39,10,2,17,,18.714285714285715,,,,,,,4433.75,5.0
31 March,Maharashtra,302,,39,11,1,82,,27.857142857142858,,,,,,,5023.5,3.6666666666666665
01 April,Maharashtra,335,,39,16,5,33,,30.428571428571427,,,,,,,7965.0,4.0
02 April,Maharashtra,423,,42,21,5,88,,42.57142857142857,,,,,,,220.0,4.2
03 April,Maharashtra,487,,50,26,5,64,,47.714285714285715,,,,,,,220.0,4.333333333333333
04 April,Maharashtra,635,,52,32,6,148,,64.85714285714286,,,,,,,220.0,4.571428571428571
05 April,Maharashtra,747,4.666416791604198,56,45,13,112,0.6996501749125438,77.71428571428571,0.6996501749125438,16008,16008,129.993917782079,,,16008.0,5.285714285714286
06 April,Maharashtra,868,4.942208051016341,70,52,7,121,7.781350482315113,92.57142857142857,1.3266526219894095,1555,17563,142.6213879314501,,,8781.5,6.0
07 April,Maharashtra,1018,4.87617952770992,79,64,12,150,4.526252263126132,102.28571428571429,1.8345547731953824,3314,20877,169.53292238483652,,,6959.0,7.571428571428571
08 April,Maharashtra,1135,5.436604876179528,117,72,8,117,,114.28571428571429,1.8345547731953824,,20877,169.53292238483652,,,6959.0,8.0
09 April,Maharashtra,1364,6.533505771902093,125,97,25,229,,134.42857142857142,1.8345547731953824,,20877,169.53292238483652,,,6959.0,10.857142857142858
10 April,Maharashtra,1574,5.246666666666667,188,110,13,210,2.3018743834265045,155.28571428571428,1.9766666666666666,9123,30000,243.61678744767426,,,7500.0,12.0
11 April,Maharashtra,1761,5.530605194560472,208,127,17,187,10.15752308527974,160.85714285714286,2.4496718067899876,1841,31841,258.56673763737984,,,6368.2,13.571428571428571
12 April,Maharashtra,1982,5.556801614892901,217,149,22,221,5.774758296315652,176.42857142857142,4.521871820956257,3827,35668,289.6441191561215,,,3932.0,14.857142857142858
13 April,Maharashtra,2334,5.875393329137823,229,160,11,352,8.676361843726891,209.42857142857142,5.053695514845231,4057,39725,322.58922937862866,,,4432.4,15.428571428571429
14 April,Maharashtra,2680,6.525285481239805,259,178,18,346,25.705794947994058,237.42857142857142,6.516787164504308,1346,41071,333.51950257544763,,,4038.8,16.285714285714285
15 April,Maharashtra,2916,6.459616321828896,295,187,9,236,5.797101449275362,254.42857142857142,6.396043684318978,4071,45142,366.57830063209707,,,4044.1666666666665,16.428571428571427
16 April,Maharashtra,3201,6.291026296136158,300,194,7,285,4.965156794425087,262.42857142857144,6.122312947842026,5740,50882,413.1903126304187,,,4286.428571428572,13.857142857142858
17 April,Maharashtra,3321,5.964653902798233,331,201,7,120,2.5020850708924103,249.57142857142858,6.803489368330867,4796,55678,452.1365163837203,,,3668.285714285714,13.0
18 April,Maharashtra,3648,6.063225077286175,365,211,10,327,7.286096256684492,269.57142857142856,6.661959399823478,4488,60166,488.58158778589234,,,4046.4285714285716,12.0
19 April,Maharashtra,4200,6.287801664770345,507,223,12,552,8.32579185520362,316.85714285714283,7.125417630429196,6630,66796,542.4208978118284,,,4446.857142857143,10.571428571428571
20 April,Maharashtra,4666,6.542252632464492,572,232,9,466,10.298342541436464,333.14285714285717,7.380681098873275,4525,71321,579.1664299185192,,,4513.714285714285,10.285714285714286
21 April,Maharashtra,5218,6.880455708220153,722,251,19,552,12.220500332078814,362.57142857142856,7.300025886616619,4517,75838,615.8469975485574,,,4966.714285714285,10.428571428571429
22 April,Maharashtra,5649,6.863578926905133,789,269,18,431,6.665635632539437,390.42857142857144,7.354286636887143,6466,82304,668.3545358031128,,,5308.857142857143,11.714285714285714
23 April,Maharashtra,6427,7.205399284729307,840,283,14,778,11.2868127085449,460.85714285714283,8.419678976901997,6893,89197,724.3295529990068,,,5473.571428571428,12.714285714285714
24 April,Maharashtra,6817,7.15996218884571,957,301,18,390,6.485947114585065,499.42857142857144,8.843468582414246,6013,95210,773.1584777631023,,,5647.428571428572,14.285714285714286
25 April,Maharashtra,7628,7.559061360393214,1076,323,22,811,14.22307962118555,568.5714285714286,9.767829971040102,5702,100912,819.4619084973235,,,5820.857142857143,16.0
26 April,Maharashtra,8068,7.471823224886321,1188,342,19,440,6.226121409367483,552.5714285714286,9.392224947186946,7067,107979,876.849903060414,,,5883.285714285715,17.0
27 April,Maharashtra,8590,7.460029353782557,1282,369,27,522,7.282366071428571,560.5714285714286,8.953589193629352,7168,115147,935.0580741412449,,,6260.857142857143,19.571428571428573
28 April,Maharashtra,9318,7.7250870502404245,1388,400,31,728,13.30166270783848,585.7142857142857,9.155464249028627,5473,120620,979.5018967312823,,,6397.428571428572,21.285714285714285
29 April,Maharashtra,9915,7.702406662212762,1593,432,32,597,7.364914877868245,609.4285714285714,9.18960837533928,8106,128726,1045.3271526996439,,,6631.714285714285,23.285714285714285
30 April,Maharashtra,10498,7.736524827921647,1773,459,27,583,8.366819747416763,581.5714285714286,8.755403574424156,6968,135694,1101.911211864157,,,6642.428571428572,25.142857142857142
01 May,Maharashtra,11506,7.981464910272685,1879,485,26,1008,11.90785587714117,669.8571428571429,9.579358107417924,8465,144159,1170.651748722309,,,6992.714285714285,26.285714285714285
02 May,Maharashtra,12296,8.138465102425787,2000,521,36,790,11.40629511983829,666.8571428571429,9.303808821477688,6926,151085,1226.8947443843956,,,7167.571428571428,28.285714285714285
03 May,Maharashtra,12974,8.121236400966486,2115,548,27,678,7.820971276963895,700.8571428571429,9.475615644616127,8669,159754,1297.2918753971917,,,7396.428571428572,29.428571428571427
04 May,Maharashtra,14541,8.636131469229216,2465,583,35,1567,18.17865429234339,850.1428571428571,11.180415954308904,8620,168374,1367.2910989904901,,,7603.857142857143,30.571428571428573
05 May,Maharashtra,15525,8.85508461525299,2819,617,34,984,14.160310836091524,886.7142857142857,11.346726870555546,6949,175323,1423.720867522953,,,7814.714285714285,31.0
06 May,Maharashtra,16758,9.22056056254333,3094,651,34,1233,19.196637085474077,977.5714285714286,12.906450396076952,6423,181746,1475.8792217155003,,,7574.285714285715,31.285714285714285
07 May,Maharashtra,17974,9.498995877814185,3301,694,43,1216,16.26973508161627,1068.0,13.967044053357247,7474,189220,1536.5722840282974,,,7646.571428571428,33.57142857142857
08 May,Maharashtra,19063,9.508821460815954,3470,731,37,1089,9.67398063427201,1079.5714285714287,13.418445257288965,11257,200477,1627.9854232382463,,,8045.428571428572,35.142857142857146
09 May,Maharashtra,20228,9.624406444184343,3800,779,48,1165,12.014024956172012,1133.142857142857,13.423818307976104,9697,210174,1706.7304895009163,,,8441.285714285714,36.857142857142854
10 May,Maharashtra,22171,9.830882744186871,4199,832,53,1943,12.657980456026058,1313.857142857143,13.98357913942527,15350,225524,1831.3810790783098,,,9395.714285714286,40.57142857142857
11 May,Maharashtra,23401,10.689585864768814,4786,868,36,1230,18.608169440242058,1265.7142857142858,13.89585947302384,6610,218914,1777.7041802440053,,,9108.57142857143,40.714285714285715
12 May,Maharashtra,24427,10.98909503158122,5125,921,53,1026,30.445103857566764,1271.7142857142858,14.792044000598196,3370,222284,1805.0704660339609,,,8597.285714285714,43.42857142857143
13 May,Maharashtra,25922,11.218682512410142,5547,975,54,1495,17.0331548365045,1309.142857142857,14.65419365155513,8777,231061,1876.3446174815688,,,8933.57142857143,46.285714285714285
14 May,Maharashtra,27524,11.445347260917657,6089,1019,44,1602,17.004564271308777,1364.2857142857142,14.810334667038864,9421,240482,1952.84840929972,,,9211.714285714286,46.42857142857143
15 May,Maharashtra,29100,11.598338767148404,6564,1068,49,1576,15.130568356374807,1433.857142857143,15.771279521063466,10416,250898,2037.4321579015525,,,9091.57142857143,48.142857142857146
16 May,Maharashtra,30706,11.728128640452228,7088,1135,67,1606,14.711001190803334,1496.857142857143,16.154545875025054,10917,261815,2126.084306853761,,,9265.857142857143,50.857142857142854
17 May,Maharashtra,33053,12.061377901036344,7688,1198,63,2347,19.198364008179958,1554.5714285714287,17.6266683944538,12225,274040,2225.3581477386883,,,8819.42857142857,52.285714285714285
18 May,Maharashtra,35058,12.41267964183163,8437,1249,51,2005,23.877575324520663,1665.2857142857142,18.35083355634967,8397,282437,2293.5464865452923,,,9074.714285714286,54.42857142857143
19 May,Maharashtra,37136,12.619617224880383,9639,1325,76,2078,17.558090409801437,1815.5714285714287,17.654331277435126,11835,294272,2389.6533091934,,,10284.0,57.714285714285715
20 May,Maharashtra,39297,12.778057782041069,10318,1390,65,2161,16.293447937872276,1910.7142857142858,17.489604309961557,13263,307535,2497.356290924017,,,10924.857142857143,59.285714285714285
21 May,Maharashtra,41642,13.016338408544609,11726,1454,64,2345,18.932665913127725,2016.857142857143,17.77212704087413,12386,319921,2597.93754190158,,,11348.42857142857,62.142857142857146
22 May,Maharashtra,44582,13.384491138951685,12583,1517,63,2940,22.330244569345282,2211.714285714286,18.8370706542238,13166,333087,2704.8528293527825,,,11741.285714285714,64.14285714285714
23 May,Maharashtra,47190,13.524125044421263,13404,1577,60,2608,16.459450930893027,2354.8571428571427,18.921680039487125,15845,348932,2833.5230959230626,,,12445.285714285714,63.142857142857146
24 May,Maharashtra,50231,13.819847580267973,14600,1635,58,3041,20.917595267574633,2454.0,19.208319355920832,14538,363470,2951.5797911202053,,,12775.714285714286,62.42857142857143
25 May,Maharashtra,52667,13.889526220710207,15786,1695,60,2436,15.501113585746102,2515.5714285714284,18.200893041716625,15715,379185,3079.194384944879,,,13821.142857142857,63.714285714285715
26 May,Maharashtra,54758,14.013312621398978,16954,1792,97,2091,18.069478050466643,2517.4285714285716,18.263978856817122,11572,390757,3173.1655004230283,,,13783.57142857143,66.71428571428571
27 May,Maharashtra,56948,14.060540220236037,17918,1897,105,2190,15.354413517492814,2521.5714285714284,18.106375339795868,14263,405020,3288.9890417352344,,,13926.42857142857,72.42857142857143
28 May,Maharashtra,59546,14.161670309389663,18616,1982,85,2598,16.81226946224034,2557.714285714286,17.80571246718116,15453,420473,3414.476048949531,,,14364.57142857143,75.42857142857143
29 May,Maharashtra,62228,14.319606963285125,26997,2098,116,2682,19.032074936133977,2520.8571428571427,17.388990717199786,14092,434565,3528.9109745732853,,,14496.857142857143,83.0
30 May,Maharashtra,65168,14.524997715424341,28081,2197,99,2940,20.856980703745744,2568.285714285714,18.026852771009434,14096,448661,3643.378382435366,,,14247.0,88.57142857142857
31 May,Maharashtra,67655,14.606727017965055,29329,2286,89,2487,17.13281895839074,2489.1428571428573,17.475202342864595,14516,463177,3761.2564253217142,,,14243.857142857143,93.0
01 June,Maharashtra,70013,14.822459902105246,30108,2362,76,2358,25.722700992691173,2478.0,18.61977908736676,9167,472344,3835.697595006142,,,13308.42857142857,95.28571428571429
02 June,Maharashtra,72300,14.913858543186244,31333,2465,103,2287,18.384244372990352,2506.0,18.656343390728196,12440,484784,3936.7173562011108,,,13432.42857142857,96.14285714285714
03 June,Maharashtra,74860,15.014731927064425,32329,2587,122,2560,18.56013920104401,2558.8571428571427,19.145547634062655,13793,498577,4048.72423450997,,,13365.285714285714,98.57142857142857
04 June,Maharashtra,77793,15.21962843548488,33681,2710,123,2933,23.353770204634127,2606.714285714286,20.126181573519517,12559,511136,4150.710342295148,,,12951.857142857143,104.0
05 June,Maharashtra,80229,15.310819424353342,35147,2849,139,2436,18.933623503808487,2571.5714285714284,20.127016782763285,12866,524002,4255.189461871873,,,12776.714285714286,107.28571428571429
